1,Precious,Achiuwa,MIA,PF,21,61,4,12.1,2,3.7,0.544,0,0,0,2,3.7,0.546,0.544,0.9,1.8,0.509,1.2,2.2,3.4,0.5,0.3,0.5,0.7,1.5,5
313,DeAndre,Jordan,BRK,C,32,57,43,21.9,3.3,4.4,0.763,0,0,0,3.3,4.4,0.766,0.763,0.8,1.6,0.5,2.1,5.4,7.5,1.6,0.3,1.1,1.5,2,7.5
314,Cory,Joseph,SAC,PG,29,44,2,21.5,2.5,5.7,0.444,0.7,2.1,0.33,1.8,3.5,0.513,0.506,0.8,1.1,0.766,0.6,1.7,2.3,2.5,0.9,0.2,1,2.2,6.6
315,Cory,Joseph,DET,PG,29,19,11,26.4,4.7,9.3,0.506,0.7,2,0.368,3.9,7.3,0.543,0.545,1.9,2.2,0.878,0.5,2.6,3.2,5.5,1.2,0.5,1.8,2.2,12
316,Mfiondu,Kabengele,LAC,PF,23,23,0,4.1,0.4,1.4,0.281,0.2,0.8,0.222,0.2,0.6,0.357,0.344,0.2,0.3,0.833,0,0.6,0.6,0.2,0.1,0.1,0.3,0.8,1.2
317,Mfiondu,Kabengele,CLE,PF,23,16,0,11.6,1.5,3.6,0.421,0.6,2,0.281,0.9,1.6,0.6,0.5,0.7,0.9,0.786,0.7,2.2,2.9,0.8,0.4,0.6,0.6,1.1,4.3
318,Frank,Kaminsky,PHO,C,27,47,13,15.2,2.6,5.5,0.471,0.7,1.8,0.365,1.9,3.7,0.523,0.531,0.8,1.3,0.617,0.8,3.2,4,1.7,0.3,0.4,0.5,1.5,6.6
319,Enes,Kanter,POR,C,28,72,35,24.4,4.7,7.8,0.604,0,0.1,0.25,4.7,7.7,0.607,0.605,1.8,2.3,0.774,3.9,7.1,11,1.2,0.5,0.7,1.1,2.3,11.2
320,Luke,Kennard,LAC,SG,24,63,17,19.6,3.1,6.6,0.476,1.6,3.6,0.446,1.5,3,0.511,0.597,0.4,0.5,0.839,0.2,2.3,2.6,1.7,0.4,0.1,0.8,1.4,8.3
321,Louis,King,SAC,SF,21,6,1,14.2,2.8,5.7,0.5,0.7,1.8,0.364,2.2,3.8,0.565,0.559,1,1,1,0.8,2.2,3,1.5,1.2,0.5,0.7,1.5,7.3
322,Maxi,Kleber,DAL,PF,29,50,40,26.8,2.3,5.5,0.422,1.7,4.2,0.41,0.6,1.3,0.46,0.58,0.7,0.7,0.919,0.9,4.3,5.2,1.4,0.5,0.7,0.6,2.1,7.1
323,Nathan,Knight,ATL,PF,23,33,0,8.5,1.1,3,0.37,0.2,1,0.182,0.9,2,0.463,0.4,1.3,1.7,0.8,0.8,1.4,2.2,0.2,0.3,0.3,0.5,0.7,3.8
324,Kevin,Knox,NYK,SF,21,42,0,11,1.3,3.4,0.392,0.8,2.1,0.393,0.5,1.3,0.389,0.514,0.4,0.5,0.8,0.2,1.2,1.5,0.5,0.3,0.1,0.4,0.9,3.9
325,John,Konchar,MEM,SG,24,43,0,13.4,1.6,3.2,0.5,0.5,1.3,0.375,1.1,1.9,0.585,0.576,0.6,0.7,0.833,0.8,2.2,3,1.1,0.7,0.2,0.4,0.9,4.3
326,Furkan,Korkmaz,PHI,SG,23,55,11,19.3,3.1,7.7,0.401,1.8,4.9,0.375,1.3,2.8,0.445,0.52,1.1,1.5,0.732,0.3,1.7,2.1,1.5,0.9,0.2,0.8,1.2,9.1
327,Luke,Kornet,CHI,PF,25,13,0,7.2,0.7,2.1,0.333,0.5,1.8,0.261,0.2,0.3,0.75,0.444,0.2,0.3,0.5,0.1,1.1,1.2,0.3,0.2,0.5,0.1,0.1,2
328,Luke,Kornet,BOS,C,25,18,2,14.1,1.9,4.1,0.473,0.5,2,0.25,1.4,2.1,0.684,0.534,0.1,0.1,0.5,0.7,2.2,2.9,1.1,0.1,1.4,0.3,1.1,4.4
329,Rodions,Kurucs,BRK,PF,22,5,0,3.2,0.2,0.6,0.333,0.2,0.4,0.5,0,0.2,0,0.5,0,0,0,0,0.6,0.6,0.4,0,0,0,0.2,0.6
330,Rodions,Kurucs,HOU,SF,22,11,0,6.8,0.5,1.9,0.238,0.2,1.4,0.133,0.3,0.5,0.5,0.286,0.1,0.2,0.5,0.2,0.8,1,0.4,0.5,0.4,0.8,0.6,1.2
331,Rodions,Kurucs,MIL,SF,22,5,0,6.8,1,1.6,0.625,0.6,0.8,0.75,0.4,0.8,0.5,0.813,0.4,0.4,1,0.6,1.2,1.8,0.8,0.6,0,0.8,1.6,3
332,Kyle,Kuzma,LAL,SF,25,68,32,28.7,4.9,11.1,0.443,2,5.6,0.361,2.9,5.5,0.525,0.533,1,1.4,0.691,1.6,4.5,6.1,1.9,0.5,0.6,1.7,1.8,12.9
333,Anthony,Lamb,HOU,SF,23,24,3,17.3,1.9,4.9,0.39,1,3,0.324,1,2,0.489,0.487,0.8,0.9,0.857,1.1,1.8,2.9,1,0.3,0.2,0.8,1.4,5.5
334,Jeremy,Lamb,IND,SG,28,36,8,21.3,3.3,7.7,0.435,1.4,3.6,0.406,1.9,4.1,0.459,0.529,2,2.1,0.947,0.7,2.9,3.6,1.5,0.9,0.6,0.6,2,10.1
335,Romeo,Langford,BOS,SG,21,18,4,15.7,1.2,3.3,0.356,0.3,1,0.278,0.9,2.3,0.39,0.398,0.5,0.7,0.75,0.7,1.3,1.9,0.7,0.3,0.3,0.6,1.3,3.1
336,Zach,LaVine,CHI,SG,25,58,58,35.1,9.8,19.4,0.507,3.4,8.2,0.419,6.4,11.1,0.571,0.596,4.4,5.1,0.849,0.6,4.4,5,4.9,0.8,0.5,3.5,2.4,27.4
337,Jake,Layman,MIN,SF,26,45,11,13.9,2,4.1,0.495,0.5,1.7,0.295,1.5,2.4,0.642,0.557,0.6,0.8,0.703,0.3,1.2,1.5,0.6,0.6,0.4,0.6,1,5.1
338,T.J.,Leaf,POR,PF,23,7,0,5,0.7,1.4,0.5,0,0,0,0.7,1.4,0.5,0.5,0.3,0.3,1,0,0.7,0.7,0.1,0.3,0.1,0.3,0.1,1.7
339,Jalen,Lecque,IND,PG,20,4,0,3,0.3,2.3,0.111,0,0.3,0,0.3,2,0.125,0.111,0.8,0.8,1,0.5,0.8,1.3,0.5,0,0,0,0,1.3
340,Damion,Lee,GSW,SG,28,57,1,18.9,2.2,4.8,0.467,1.4,3.4,0.397,0.9,1.4,0.638,0.608,0.7,0.8,0.909,0.4,2.8,3.2,1.3,0.7,0.1,0.5,1.6,6.5
341,Saben,Lee,DET,PG,21,48,7,16.3,2.1,4.4,0.471,0.2,0.5,0.348,1.9,3.9,0.487,0.49,1.3,1.9,0.685,0.4,1.6,2,3.6,0.7,0.3,1.1,1.6,5.6
342,Alex,Len,TOR,C,27,7,2,10.9,0.7,1.4,0.5,0.4,0.9,0.5,0.3,0.6,0.5,0.65,0.4,0.9,0.5,0,1.6,1.6,0.4,0.1,0.9,1.1,1.4,2.3
343,Alex,Len,WAS,C,27,57,40,15.8,2.9,4.7,0.619,0.1,0.3,0.263,2.8,4.4,0.647,0.629,1.2,1.9,0.636,1.4,3,4.4,0.8,0.3,1,0.8,2.1,7.1
344,Kawhi,Leonard,LAC,SF,29,52,52,34.1,8.9,17.5,0.512,1.9,4.9,0.398,7,12.6,0.557,0.568,5,5.7,0.885,1.1,5.4,6.5,5.2,1.6,0.4,2,1.6,24.8
345,Meyers,Leonard,MIA,C,28,3,2,9.7,1,2.3,0.429,1,2.3,0.429,0,0,0,0.643,0.3,0.7,0.5,0,2.3,2.3,0.7,0,0,0.7,1.7,3.3
346,Caris,LeVert,BRK,SG,26,12,4,27.8,7.3,16.7,0.435,1.8,5.3,0.349,5.4,11.4,0.474,0.49,2.2,2.8,0.765,0.8,3.5,4.3,6,1.1,0.5,2.2,1.7,18.5
347,Caris,LeVert,IND,SG,26,35,35,32.9,7.8,17.5,0.443,1.8,5.6,0.318,6,12,0.501,0.493,3.4,4.2,0.822,0.7,4,4.6,4.9,1.5,0.7,2.2,2.4,20.7
348,Kira,Lewis Jr.,NOP,PG,19,54,0,16.7,2.4,6.2,0.386,0.7,2.2,0.333,1.7,4,0.415,0.445,0.8,0.9,0.843,0.2,1.1,1.3,2.3,0.7,0.2,0.6,1.6,6.4
349,Damian,Lillard,POR,PG,30,67,67,35.8,9,19.9,0.451,4.1,10.5,0.391,4.9,9.4,0.519,0.554,6.7,7.2,0.928,0.5,3.7,4.2,7.5,0.9,0.3,3,1.5,28.8
350,Nassir,Little,POR,PF,20,48,2,13.3,1.6,3.5,0.467,0.6,1.7,0.35,1,1.8,0.575,0.551,0.8,0.9,0.8,0.7,2,2.7,0.5,0.1,0.3,0.4,1.1,4.6
351,Kevon,Looney,GSW,C,24,61,34,19,1.8,3.2,0.548,0.1,0.3,0.235,1.7,3,0.578,0.558,0.5,0.8,0.646,1.9,3.4,5.3,2,0.3,0.4,0.6,2.2,4.1
352,Brook,Lopez,MIL,C,32,70,70,27.2,4.6,9.1,0.503,1.4,4,0.338,3.2,5.1,0.632,0.577,1.7,2,0.845,1.5,3.5,5,0.7,0.6,1.5,0.9,2.1,12.3
353,Robin,Lopez,WAS,C,32,71,9,19.1,3.8,6,0.633,0.1,0.3,0.278,3.7,5.7,0.649,0.639,1.4,1.9,0.723,2,1.8,3.8,0.8,0.2,0.6,1.1,1.5,9
354,Didi,Louzada,NOP,SF,21,3,0,18.7,1,4.3,0.231,0.7,2.7,0.25,0.3,1.7,0.2,0.308,0,0,0,0.3,0.7,1,1,0.7,0,1,1.7,2.7
355,Kevin,Love,CLE,PF,32,25,25,24.9,4.1,10.1,0.409,2.3,6.2,0.365,1.8,3.8,0.479,0.522,1.7,2,0.824,0.7,6.8,7.4,2.5,0.6,0.1,1.5,1,12.2
356,Kyle,Lowry,TOR,PG,34,46,46,34.8,5.7,13,0.436,2.8,7.2,0.396,2.8,5.8,0.487,0.546,3,3.5,0.875,0.8,4.6,5.4,7.3,1,0.3,2.7,3.1,17.2
357,Timothé,Luwawu-Cabarrot,BRK,SF,25,58,7,18.1,2.2,6.1,0.365,1.3,4.1,0.314,0.9,2,0.47,0.471,0.6,0.7,0.814,0.5,1.7,2.2,1.2,0.6,0.1,0.7,1.7,6.4
358,Trey,Lyles,SAS,PF,25,23,9,15.6,1.9,3.9,0.478,0.6,1.7,0.35,1.3,2.2,0.58,0.556,0.7,1,0.652,0.4,3.3,3.7,0.6,0.3,0,0.3,0.6,5
359,Will,Magnay,NOP,C,22,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
360,Thon,Maker,CLE,C,23,8,0,9.5,1.3,2.3,0.556,0,0.3,0,1.3,2,0.625,0.556,1.3,1.4,0.909,1,1.3,2.3,0.5,0.3,0.5,0.4,0.9,3.8
361,Théo,Maledon,OKC,PG,19,65,49,27.4,3.5,9.4,0.368,1.6,4.8,0.335,1.9,4.6,0.402,0.454,1.6,2.1,0.748,0.4,2.9,3.2,3.5,0.9,0.2,2.2,1.9,10.1
362,Karim,Mané,ORL,PG,20,10,0,8.8,0.3,1.3,0.231,0.1,0.2,0.5,0.2,1.1,0.182,0.269,0.4,0.5,0.8,0.1,1.3,1.4,0.4,0,0.2,0.3,1,1.1
363,Terance,Mann,LAC,SG,24,67,10,18.9,2.7,5.2,0.509,0.6,1.4,0.418,2.1,3.9,0.541,0.563,1.2,1.4,0.83,0.8,2.8,3.6,1.6,0.4,0.2,0.6,1.9,7
364,Nico,Mannion,GSW,PG,19,30,1,12.1,1.3,3.8,0.342,0.7,2,0.367,0.6,1.8,0.315,0.439,0.8,0.9,0.821,0.2,1.3,1.5,2.3,0.5,0,1,1,4.1
365,Boban,Marjanović,DAL,C,32,33,3,8.2,1.9,3.7,0.508,0,0.2,0.125,1.8,3.5,0.535,0.512,0.9,1.2,0.816,1.4,2.5,3.9,0.3,0.1,0.2,0.4,0.9,4.7
366,Lauri,Markkanen,CHI,PF,23,51,26,25.8,4.9,10.2,0.48,2.3,5.8,0.402,2.6,4.4,0.582,0.594,1.5,1.8,0.826,0.7,4.6,5.3,0.9,0.5,0.3,1,1.5,13.6
367,Naji,Marshall,NOP,SF,23,32,10,21.9,2.6,6.5,0.392,0.9,2.6,0.349,1.7,3.9,0.421,0.462,1.7,2.3,0.707,0.5,4.2,4.6,2.8,0.8,0.3,1.2,1.8,7.7
368,Caleb,Martin,CHO,SF,25,53,3,15.4,1.8,4.8,0.375,0.6,2.4,0.248,1.2,2.5,0.496,0.436,0.8,1.2,0.641,0.6,2.1,2.7,1.3,0.7,0.2,0.6,1.2,5
369,Cody,Martin,CHO,SF,25,52,10,16.3,1.6,3.6,0.441,0.3,1.1,0.276,1.3,2.5,0.515,0.484,0.5,0.8,0.581,1,2.1,3.1,1.7,0.7,0.2,0.8,1,4
370,Jeremiah,Martin,CLE,PG,24,9,0,8.3,1,3.7,0.273,0.3,1.3,0.25,0.7,2.3,0.286,0.318,0.1,0.6,0.2,0.2,0.6,0.8,0.4,0.6,0.2,0.7,0.1,2.4
371,Kelan,Martin,IND,SF,25,35,0,9.2,1.8,3.9,0.449,0.7,1.7,0.4,1.1,2.2,0.487,0.536,0.3,0.3,0.9,0.5,1.7,2.2,0.5,0.3,0.3,0.5,1,4.5
372,Kenyon,Martin Jr.,HOU,SF,20,45,8,23.7,3.6,7.1,0.509,0.8,2.1,0.365,2.8,4.9,0.572,0.564,1.3,1.9,0.714,1.6,3.8,5.4,1.1,0.7,0.9,0.8,2,9.3
373,Frank,Mason III,ORL,PG,26,4,1,19.8,2.3,6,0.375,0.5,1.3,0.4,1.8,4.8,0.368,0.417,1.3,1.8,0.714,0.8,2.3,3,3,0,0,1.3,1.8,6.3
374,Garrison,Mathews,WAS,SG,24,64,24,16.2,1.5,3.7,0.409,1.2,3.1,0.384,0.3,0.6,0.538,0.57,1.3,1.5,0.884,0.3,1.1,1.4,0.4,0.5,0.1,0.2,1.7,5.5
375,Dakota,Mathias,PHI,SG,25,8,2,15.4,2.4,6,0.396,1,3.3,0.308,1.4,2.8,0.5,0.479,0.3,0.8,0.333,0.1,0.8,0.9,1.6,0.1,0.4,0.1,0.9,6
376,Wesley,Matthews,LAL,SG,34,58,10,19.5,1.5,4.3,0.353,1.1,3.4,0.335,0.4,0.9,0.418,0.484,0.6,0.7,0.854,0.3,1.3,1.6,0.9,0.7,0.3,0.4,1.4,4.8
377,Tyrese,Maxey,PHI,SG,20,61,8,15.3,3.2,7,0.462,0.5,1.7,0.301,2.7,5.3,0.512,0.498,1,1.1,0.871,0.2,1.5,1.7,2,0.4,0.2,0.7,1.3,8
378,Skylar,Mays,ATL,SG,23,33,0,8.2,1.3,3,0.449,0.4,1.2,0.35,0.9,1.8,0.517,0.52,0.7,0.8,0.88,0.3,0.8,1.1,0.9,0.4,0.1,0.3,0.5,3.8
379,Patrick,McCaw,TOR,SF,25,5,0,6.6,0.2,0.2,1,0,0,0,0.2,0.2,1,1,0.6,0.6,1,0.2,0.4,0.6,0.8,0.4,0,0,1.2,1
380,CJ,McCollum,POR,SG,29,47,47,34,8.6,18.8,0.458,3.6,8.9,0.402,5,9.9,0.509,0.554,2.3,2.8,0.812,0.6,3.3,3.9,4.7,0.9,0.4,1.4,1.9,23.1
381,T.J.,McConnell,IND,PG,28,69,3,26,4,7.1,0.559,0.2,0.7,0.313,3.8,6.4,0.586,0.574,0.5,0.7,0.688,0.8,2.9,3.7,6.6,1.9,0.3,2,1.6,8.6
382,Jaden,McDaniels,MIN,PF,20,63,27,24,2.6,5.8,0.447,1.1,3.1,0.364,1.5,2.7,0.544,0.545,0.4,0.7,0.6,0.8,2.9,3.7,1.1,0.6,1,0.7,2.7,6.8
383,Jalen,McDaniels,CHO,SF,23,47,18,19.2,2.8,6,0.468,0.7,2.2,0.333,2.1,3.8,0.547,0.53,1,1.4,0.703,1,2.6,3.6,1.1,0.6,0.4,1,2,7.4
384,Doug,McDermott,IND,PF,29,66,29,24.5,5.4,10.1,0.532,1.7,4.3,0.388,3.7,5.7,0.641,0.616,1.2,1.5,0.816,0.9,2.4,3.3,1.3,0.3,0.1,0.8,1.8,13.6
385,Sean,McDermott,MEM,SF,24,18,0,8.8,0.7,1.8,0.394,0.3,1.2,0.227,0.4,0.6,0.727,0.47,0.4,0.4,1,0.3,0.7,1.1,0.2,0.1,0.2,0.2,0.4,2.2
386,JaVale,McGee,CLE,C,33,33,1,15.2,3.4,6.5,0.521,0.2,0.6,0.25,3.2,5.9,0.549,0.533,1.1,1.7,0.655,1.6,3.5,5.2,1,0.5,1.2,1.4,2.4,8
387,JaVale,McGee,DEN,C,33,13,1,13.5,2.5,5.2,0.478,0,0.3,0,2.5,4.8,0.508,0.478,0.6,0.9,0.667,1.8,3.5,5.3,0.5,0.2,1.1,1.2,3.2,5.5
388,Rodney,McGruder,DET,SG,29,16,2,12.1,2.3,4.4,0.529,0.7,1.5,0.458,1.6,2.9,0.565,0.607,0.4,0.5,0.75,0.5,0.9,1.4,1,0.5,0.1,0.4,0.8,5.7
389,Alfonzo,McKinnie,LAL,SF,28,39,0,6.6,1.2,2.4,0.516,0.4,1,0.41,0.8,1.4,0.593,0.602,0.3,0.5,0.556,0.6,0.8,1.4,0.2,0.2,0,0.1,0.7,3.1
390,Jordan,McLaughlin,MIN,PG,24,51,2,18.4,2,4.7,0.413,0.6,1.8,0.359,1.3,2.9,0.447,0.481,0.5,0.6,0.767,0.4,1.7,2.1,3.8,1,0.1,1,0.9,5
391,Ben,McLemore,HOU,SG,27,32,4,16.8,2.5,7,0.357,1.7,5.2,0.331,0.8,1.8,0.431,0.48,0.7,1,0.719,0.3,1.7,2.1,0.9,0.6,0.1,0.9,1.6,7.4
392,Ben,McLemore,LAL,SG,27,21,1,17.5,2.6,6.7,0.39,2,5.4,0.368,0.6,1.3,0.481,0.539,0.8,1,0.762,0.2,1.4,1.6,0.5,0.1,0.3,0.7,1.8,8
393,Nicolò,Melli,NOP,PF,30,22,0,11,0.7,2.7,0.254,0.3,1.7,0.189,0.4,1,0.364,0.314,0.3,0.3,0.857,0.5,2,2.6,1.1,0.4,0,0.3,1.3,2
394,Nicolò,Melli,DAL,PF,30,23,4,14.1,1.3,3.6,0.378,0.7,2.1,0.333,0.7,1.5,0.441,0.476,0.6,0.8,0.722,0.7,2.1,2.8,0.8,0.2,0.1,0.2,1.3,4
395,De'Anthony,Melton,MEM,PG,22,52,1,20.1,3.3,7.6,0.438,1.7,4.1,0.412,1.6,3.5,0.467,0.548,0.8,1,0.804,0.6,2.5,3.1,2.5,1.2,0.6,1.3,1.6,9.1
396,Sam,Merrill,MIL,SG,24,30,2,7.8,1.1,2.4,0.444,0.7,1.6,0.447,0.4,0.8,0.44,0.59,0.1,0.1,1,0.2,0.8,1,0.7,0.3,0,0.3,0.6,3
397,Chimezie,Metu,SAC,C,23,36,6,13.6,2.5,5,0.508,0.4,1,0.351,2.2,3.9,0.549,0.545,0.9,1.2,0.721,0.9,2.3,3.1,0.8,0.4,0.5,0.8,1.6,6.3
398,Khris,Middleton,MIL,SF,29,68,68,33.4,7.5,15.8,0.476,2.2,5.4,0.414,5.3,10.4,0.508,0.546,3.1,3.5,0.898,0.8,5.2,6,5.4,1.1,0.1,2.6,2.4,20.4
399,Darius,Miller,OKC,SF,30,18,0,10.9,1.2,2.7,0.458,0.9,2.3,0.405,0.3,0.3,0.833,0.635,0.7,0.7,1,0.1,1.2,1.3,1.2,0.7,0.3,0.4,0.7,4.1
400,Patty,Mills,SAS,PG,32,68,1,24.8,3.7,9,0.412,2.4,6.3,0.375,1.3,2.7,0.5,0.544,1,1.1,0.91,0.3,1.4,1.7,2.4,0.6,0,1,1.2,10.8
401,Paul,Millsap,DEN,PF,35,56,36,20.8,3.4,7.2,0.476,0.9,2.6,0.343,2.5,4.6,0.55,0.537,1.3,1.8,0.724,1.4,3.3,4.7,1.8,0.9,0.6,0.9,2,9
402,Shake,Milton,PHI,SG,24,63,4,23.2,4.8,10.6,0.45,1.1,3.2,0.35,3.6,7.4,0.494,0.503,2.3,2.8,0.83,0.5,1.8,2.3,3.1,0.6,0.3,1.6,2.1,13
403,Donovan,Mitchell,UTA,PG,24,53,53,33.4,9,20.6,0.438,3.4,8.7,0.386,5.7,11.9,0.476,0.52,5,6,0.845,0.9,3.5,4.4,5.2,1,0.3,2.8,2.2,26.4
404,Adam,Mokoka,CHI,SG,22,14,0,4,0.5,1.4,0.368,0.1,0.7,0.1,0.4,0.6,0.667,0.395,0,0.1,0,0.1,0.3,0.4,0.4,0.1,0.1,0.4,0.4,1.1
405,Malik,Monk,CHO,SG,22,42,0,20.9,4.1,9.5,0.434,2,5,0.401,2.1,4.5,0.471,0.54,1.4,1.7,0.819,0.3,2.1,2.4,2.1,0.5,0.1,1.3,1.1,11.7
406,E'Twaun,Moore,PHO,SG,31,27,1,14.4,2,4.5,0.455,0.4,1.3,0.314,1.6,3.2,0.512,0.5,0.4,0.5,0.857,0.5,1.1,1.7,1.5,0.6,0.2,0.9,1.2,4.9
407,Ja,Morant,MEM,PG,21,63,63,32.6,6.8,15.2,0.449,1.2,3.8,0.303,5.7,11.4,0.499,0.487,4.3,5.9,0.728,0.9,3.1,4,7.4,0.9,0.2,3.2,1.4,19.1
408,Juwan,Morgan,UTA,PF,23,29,0,5.1,0.5,1,0.467,0.1,0.4,0.308,0.3,0.6,0.588,0.533,0.1,0.2,0.429,0.3,0.7,1,0.3,0.1,0,0.1,0.7,1.2
409,Marcus,Morris,LAC,PF,31,57,29,26.4,4.8,10.2,0.473,2.5,5.2,0.473,2.4,5.1,0.472,0.592,1.3,1.6,0.82,0.6,3.5,4.1,1,0.6,0.3,1,2.1,13.4
410,Markieff,Morris,LAL,PF,31,61,27,19.7,2.5,6.2,0.405,1.1,3.4,0.311,1.4,2.8,0.521,0.491,0.6,0.8,0.72,0.8,3.6,4.4,1.2,0.4,0.3,0.9,1.7,6.7
411,Monte,Morris,DEN,PG,25,47,13,25.4,4,8.2,0.481,1.1,2.9,0.381,2.9,5.4,0.534,0.547,1.2,1.6,0.795,0.2,1.8,2,3.2,0.7,0.3,0.7,1,10.2
412,Mychal,Mulder,GSW,PG,26,60,6,12.8,2,4.4,0.449,1.4,3.6,0.397,0.6,0.9,0.667,0.609,0.2,0.4,0.636,0.1,0.9,1,0.4,0.2,0.2,0.3,0.9,5.6
413,Dejounte,Murray,SAS,PG,24,67,67,31.9,6.6,14.5,0.453,0.9,3,0.317,5.6,11.6,0.488,0.485,1.6,2,0.791,0.9,6.2,7.1,5.4,1.5,0.1,1.7,2,15.7
414,Jamal,Murray,DEN,PG,23,48,48,35.5,7.9,16.5,0.477,2.7,6.6,0.408,5.2,9.9,0.523,0.559,2.8,3.2,0.869,0.8,3.3,4,4.8,1.3,0.3,2.3,2,21.2
415,Mike,Muscala,OKC,C,29,35,0,18.4,3.4,7.6,0.446,1.9,5.3,0.37,1.5,2.4,0.614,0.573,0.9,1,0.917,0.5,3.2,3.8,0.8,0.2,0.3,0.6,1.5,9.7
416,Svi,Mykhailiuk,DET,SF,23,36,5,17.6,2.3,6.2,0.377,1.6,4.8,0.333,0.8,1.4,0.519,0.504,0.7,0.8,0.8,0.3,1.8,2.1,1.6,0.8,0.2,1.1,0.9,6.9
