1,Precious,Achiuwa,MIA,PF,21,61,4,12.1,2,3.7,0.544,0,0,0,2,3.7,0.546,0.544,0.9,1.8,0.509,1.2,2.2,3.4,0.5,0.3,0.5,0.7,1.5,5
417,Svi,Mykhailiuk,OKC,SG,23,30,9,23,4.1,9.4,0.438,1.6,4.8,0.336,2.5,4.7,0.543,0.523,0.5,0.7,0.7,0.4,2.5,3,1.8,0.8,0.2,1.6,1,10.3
418,Abdel,Nader,PHO,SF,27,24,0,14.8,2.4,4.8,0.491,0.8,1.8,0.419,1.6,3,0.534,0.569,1.2,1.5,0.757,0.3,2.3,2.6,0.8,0.4,0.4,0.8,1.4,6.7
419,Larry,Nance Jr.,CLE,PF,28,35,27,31.2,3.7,7.8,0.471,1.2,3.3,0.36,2.5,4.5,0.551,0.546,0.9,1.4,0.612,1.5,5.2,6.7,3.1,1.7,0.5,1.6,2.1,9.3
420,Aaron,Nesmith,BOS,SF,21,46,1,14.5,1.7,3.9,0.438,0.9,2.3,0.37,0.8,1.5,0.543,0.551,0.5,0.6,0.786,0.6,2.2,2.8,0.5,0.3,0.2,0.5,1.9,4.7
421,Raul,Neto,WAS,PG,28,64,22,21.9,3.3,7,0.468,1,2.6,0.39,2.3,4.4,0.512,0.539,1.2,1.3,0.882,0.4,2,2.4,2.3,1.1,0.1,0.8,1.7,8.7
422,Georges,Niang,UTA,PF,27,72,10,16,2.5,5.6,0.437,1.7,4.1,0.425,0.7,1.6,0.469,0.59,0.3,0.3,0.957,0.4,2.1,2.4,0.8,0.3,0.1,0.7,1.6,6.9
423,Zeke,Nnaji,DEN,PF,20,42,1,9.5,1.2,2.5,0.481,0.6,1.4,0.407,0.6,1.1,0.578,0.596,0.3,0.4,0.8,0.3,1.2,1.5,0.2,0.2,0.1,0.2,0.7,3.2
424,Nerlens,Noel,NYK,C,26,64,41,24.2,2.1,3.5,0.614,0,0,0,2.1,3.4,0.623,0.614,0.8,1.1,0.714,2.2,4.2,6.4,0.7,1.1,2.2,1,2.8,5.1
425,Jaylen,Nowell,MIN,SG,21,42,0,18.1,3.4,8,0.424,1.2,3.6,0.333,2.2,4.4,0.497,0.499,1.1,1.3,0.818,0.5,1.8,2.3,1.5,0.5,0.3,0.7,1.7,9
426,Frank,Ntilikina,NYK,PG,22,33,4,9.8,0.9,2.4,0.367,0.7,1.5,0.479,0.2,0.9,0.194,0.513,0.2,0.5,0.444,0.2,0.8,0.9,0.6,0.5,0.1,0.3,1.4,2.7
427,Kendrick,Nunn,MIA,PG,25,56,44,29.5,5.7,11.8,0.485,2.2,5.7,0.381,3.5,6,0.583,0.578,1,1.1,0.933,0.4,2.8,3.2,2.6,0.9,0.3,1.4,1.9,14.6
428,James,Nunnally,NOP,SF,30,9,0,5.3,0.6,1.4,0.385,0.4,1.3,0.333,0.1,0.1,1,0.538,0.1,0.2,0.5,0.2,0.8,1,0.3,0,0,0.2,0.1,1.7
429,Jusuf,Nurkić,POR,C,26,37,37,23.8,4.6,9,0.514,0.3,0.8,0.4,4.3,8.2,0.525,0.532,1.9,3.1,0.619,2.3,6.6,9,3.4,1,1.1,2,2.8,11.5
430,David,Nwaba,HOU,SF,28,30,9,22.6,3.5,7.3,0.486,0.6,2.1,0.27,3,5.2,0.574,0.525,1.6,2.3,0.691,1.3,2.6,3.9,1,1,0.7,0.6,2,9.2
431,Jordan,Nwora,MIL,SF,22,30,2,9.1,2.1,4.5,0.459,0.9,2.1,0.452,1.1,2.4,0.466,0.563,0.6,0.8,0.76,0.3,1.7,2,0.2,0.5,0.2,0.8,0.7,5.7
432,Royce,O'Neale,UTA,SF,27,71,71,31.6,2.5,5.5,0.444,1.5,3.9,0.385,1,1.6,0.586,0.58,0.5,0.6,0.848,1.2,5.6,6.8,2.5,0.8,0.5,1.2,2.6,7
433,Semi,Ojeleye,BOS,PF,26,56,15,17,1.6,3.9,0.403,1,2.8,0.367,0.6,1.1,0.492,0.534,0.4,0.6,0.75,0.6,2.1,2.6,0.7,0.3,0,0.4,1,4.6
434,Jahlil,Okafor,DET,C,25,27,2,12.9,2.3,3.8,0.618,0.1,0.3,0.222,2.3,3.4,0.656,0.627,0.6,0.9,0.708,0.9,1.6,2.4,0.5,0.2,0.2,0.8,1.4,5.4
435,Chuma,Okeke,ORL,PF,22,45,19,25.2,3,7.2,0.417,1.1,3.1,0.348,1.9,4.1,0.47,0.492,0.7,0.9,0.75,0.9,3.1,4,2.2,1.1,0.5,0.8,1.1,7.8
436,Josh,Okogie,MIN,SG,22,59,37,20.3,1.7,4.3,0.402,0.5,1.8,0.269,1.2,2.5,0.5,0.459,1.4,1.8,0.769,1.1,1.6,2.6,1.1,0.9,0.5,0.7,2.1,5.4
437,Onyeka,Okongwu,ATL,C,20,50,4,12,1.9,3,0.644,0,0.1,0,1.9,2.9,0.658,0.644,0.7,1.1,0.632,1.2,2,3.3,0.4,0.5,0.7,0.6,2,4.6
438,Isaac,Okoro,CLE,SG,20,67,67,32.4,3.5,8.3,0.42,0.9,3.2,0.29,2.6,5.1,0.501,0.476,1.7,2.3,0.726,1,2.1,3.1,1.9,0.9,0.4,1.3,2.8,9.6
439,KZ,Okpala,MIA,PF,21,37,9,12.1,1,2.6,0.375,0.3,1.4,0.24,0.6,1.2,0.522,0.438,0.2,0.4,0.533,0.6,1.3,1.8,0.5,0.3,0.3,0.4,1.6,2.5
440,Victor,Oladipo,IND,SG,28,9,9,33.3,7.1,16.9,0.421,2.8,7.7,0.362,4.3,9.2,0.47,0.503,3,4.1,0.73,0.1,5.6,5.7,4.2,1.7,0.2,2,2.6,20
441,Victor,Oladipo,HOU,SG,28,20,20,33.5,7.8,19.1,0.407,2.5,7.7,0.32,5.3,11.4,0.465,0.471,3.3,4.2,0.783,0.4,4.4,4.8,5,1.2,0.5,2.6,2.3,21.2
442,Victor,Oladipo,MIA,SG,28,4,4,27.8,4,10.8,0.372,1,4.3,0.235,3,6.5,0.462,0.419,3,4.5,0.667,0.8,2.8,3.5,3.5,1.8,0.5,3.5,3.3,12
443,Cameron,Oliver,HOU,SF,24,4,0,21.8,4.8,8.3,0.576,1,3.3,0.308,3.8,5,0.75,0.636,0.3,1,0.25,1.3,4,5.3,1.3,0.5,1,0.8,2.8,10.8
444,Kelly,Olynyk,MIA,C,29,43,38,26.9,3.8,8.7,0.431,1.8,5.7,0.317,2,3.1,0.639,0.533,0.7,0.9,0.775,1,5,6.1,2.1,0.9,0.6,1.3,2.9,10
445,Kelly,Olynyk,HOU,PF,29,27,24,31.1,6.5,11.9,0.545,1.8,4.6,0.392,4.7,7.3,0.643,0.621,4.2,5,0.844,1.6,6.9,8.4,4.1,1.4,0.6,2.6,3.1,19
446,Miye,Oni,UTA,SG,23,54,0,9.6,0.6,1.8,0.354,0.6,1.6,0.341,0.1,0.2,0.455,0.505,0.1,0.1,0.833,0.4,1.1,1.6,0.5,0.2,0.1,0.3,1.1,1.9
447,Cedi,Osman,CLE,SF,25,59,26,25.6,3.7,9.9,0.374,1.7,5.5,0.306,2,4.4,0.458,0.458,1.3,1.6,0.8,0.6,2.8,3.4,2.9,0.9,0.2,1.4,2,10.4
448,Daniel,Oturu,LAC,C,21,30,0,5.4,0.7,1.7,0.423,0,0.2,0.2,0.7,1.6,0.447,0.433,0.3,0.4,0.75,0.7,0.9,1.6,0.3,0.1,0.2,0.3,0.8,1.8
449,Kelly,Oubre Jr.,GSW,SF,25,55,50,30.7,5.8,13.2,0.439,1.6,5.2,0.316,4.1,8,0.519,0.501,2.2,3.2,0.695,1.5,4.5,6,1.3,1,0.8,1.3,2.2,15.4
450,Jabari,Parker,SAC,PF,25,3,0,9,1.3,2.3,0.571,0,0.3,0,1.3,2,0.667,0.571,0,0,0,0.3,1.7,2,0.3,0,0.3,1,1.3,2.7
451,Jabari,Parker,BOS,PF,25,10,0,13.8,2.6,4.8,0.542,0.2,1,0.2,2.4,3.8,0.632,0.563,1,1.3,0.769,0.9,2.7,3.6,1,0.1,0.4,0.7,0.9,6.4
452,Eric,Paschall,GSW,PF,24,40,2,17.4,3.7,7.5,0.497,0.5,1.4,0.333,3.3,6.1,0.533,0.527,1.7,2.4,0.713,0.7,2.5,3.2,1.3,0.3,0.2,1.1,1.7,9.5
453,Anžejs,Pasečņiks,WAS,C,25,1,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5,2,0
454,Patrick,Patterson,LAC,PF,31,38,5,15.3,1.9,4.3,0.436,1.1,2.9,0.357,0.8,1.4,0.604,0.558,0.3,0.4,0.765,0.5,1.5,2,0.8,0.4,0.2,0.3,1.2,5.2
455,Justin,Patton,HOU,C,23,13,6,19,2.2,5.4,0.414,0.7,2.6,0.265,1.5,2.8,0.556,0.479,0.2,0.3,0.75,1.1,2.7,3.8,1.1,0.9,1.1,0.3,2.6,5.4
456,Chris,Paul,PHO,PG,35,70,70,31.4,6.3,12.6,0.499,1.5,3.7,0.395,4.8,8.9,0.543,0.557,2.4,2.6,0.934,0.4,4.1,4.5,8.9,1.4,0.3,2.2,2.4,16.4
457,Cameron,Payne,PHO,PG,26,60,1,18,3.2,6.6,0.484,1.2,2.8,0.44,2,3.8,0.515,0.576,0.8,0.9,0.893,0.3,2.1,2.4,3.6,0.6,0.3,1,1.6,8.4
458,Elfrid,Payton,NYK,PG,26,63,63,23.6,4.3,9.9,0.432,0.4,1.6,0.286,3.8,8.3,0.46,0.455,1.2,1.7,0.682,1,2.4,3.4,3.2,0.7,0.1,1.6,1.8,10.1
459,Gary,Payton II,GSW,PG,28,10,0,4,1,1.3,0.769,0.2,0.4,0.5,0.8,0.9,0.889,0.846,0.3,0.4,0.75,0.2,0.9,1.1,0.1,0.6,0.1,0.1,0.8,2.5
460,Norvel,Pelle,BRK,C,27,3,0,9.3,1,2.3,0.429,0,0,0,1,2.3,0.429,0.429,0,0,0,1,1.3,2.3,0,0,1,1,3,2
461,Norvel,Pelle,SAC,C,27,1,0,4,0,1,0,0,0,0,0,1,0,0,3,4,0.75,1,0,1,1,0,0,0,1,3
462,Norvel,Pelle,NYK,C,27,9,0,5.8,0.6,0.8,0.714,0,0,0,0.6,0.8,0.714,0.714,0.1,0.2,0.5,0.2,1,1.2,0.1,0.1,0.7,0,0.4,1.2
463,Reggie,Perry,BRK,PF,20,26,0,8.1,1.2,3,0.41,0.2,0.8,0.19,1.1,2.2,0.491,0.436,0.4,0.5,0.769,1,1.8,2.8,0.5,0.2,0.2,0.6,1.5,3
464,Theo,Pinson,NYK,SG,25,17,0,2,0.1,0.5,0.111,0,0.5,0,0.1,0.1,1,0.111,0,0,0,0,0.3,0.3,0.1,0,0,0.1,0.2,0.1
465,Mason,Plumlee,DET,C,30,56,56,26.8,4.2,6.8,0.614,0,0.1,0,4.2,6.7,0.626,0.614,2,3,0.669,2.6,6.7,9.3,3.6,0.8,0.9,1.9,3.3,10.4
466,Jakob,Poeltl,SAS,C,25,69,51,26.7,3.8,6.2,0.616,0,0,0,3.8,6.2,0.616,0.616,0.9,1.8,0.508,3.2,4.8,7.9,1.9,0.7,1.8,1.2,2.5,8.6
467,Vincent,Poirier,PHI,C,27,10,0,3.9,0.3,1.2,0.25,0,0.1,0,0.3,1.1,0.273,0.25,0.2,0.6,0.333,0.6,0.8,1.4,0.2,0,0.3,0.4,0.8,0.8
468,Aleksej,Pokusevski,OKC,PF,19,45,28,24.2,3.1,9.1,0.341,1.3,4.6,0.28,1.8,4.5,0.403,0.412,0.7,0.9,0.738,0.7,4,4.7,2.2,0.4,0.9,2.2,1.3,8.2
469,Jordan,Poole,GSW,SG,21,51,7,19.4,4,9.3,0.432,1.9,5.4,0.351,2.1,3.9,0.545,0.535,2.1,2.3,0.882,0.3,1.5,1.8,1.9,0.5,0.2,1,1.7,12
470,Jontay,Porter,MEM,PF,21,11,0,4.9,0.7,1.4,0.533,0.3,0.7,0.375,0.5,0.6,0.714,0.633,0.3,0.5,0.6,0.4,0.9,1.3,0.1,0.3,0.1,0.6,1.1,2
471,Kevin,Porter Jr.,HOU,SG,20,26,23,32.1,6,14.1,0.425,1.9,6.2,0.311,4.1,7.9,0.515,0.493,2.7,3.6,0.734,0.8,3,3.8,6.3,0.7,0.3,3.5,2.3,16.6
472,Michael,Porter Jr.,DEN,SF,22,61,54,31.3,7.3,13.4,0.542,2.8,6.3,0.445,4.5,7.1,0.628,0.646,1.7,2.2,0.791,1.5,5.8,7.3,1.1,0.7,0.9,1.3,2.1,19
473,Otto,Porter,CHI,SF,27,25,6,21.6,3.6,8.1,0.441,1.5,3.8,0.4,2,4.3,0.477,0.535,1.2,1.5,0.838,1.1,4.4,5.5,2,0.5,0.2,1,1.5,9.9
474,Otto,Porter,ORL,PF,27,3,0,22,3,8.3,0.36,0.3,3,0.111,2.7,5.3,0.5,0.38,1.7,1.7,1,0,4.7,4.7,1.7,1.3,0,0,1.3,8
475,Bobby,Portis,MIL,C,25,66,7,20.8,4.7,9.1,0.523,1.1,2.4,0.471,3.6,6.7,0.542,0.585,0.8,1.1,0.74,1.9,5.2,7.1,1.1,0.8,0.4,0.8,1.7,11.4
476,Kristaps,Porziņģis,DAL,C,25,43,43,30.9,7.6,15.9,0.476,2.3,6,0.376,5.3,9.9,0.536,0.547,2.7,3.2,0.855,1.9,7,8.9,1.6,0.5,1.3,1.2,2.7,20.1
477,Dwight,Powell,DAL,C,29,58,19,16.7,2.1,3.3,0.619,0.1,0.4,0.238,2,3,0.665,0.631,1.7,2.1,0.782,1.4,2.7,4,1.1,0.6,0.5,0.7,2.3,5.9
478,Norman,Powell,TOR,SG,27,42,31,30.4,6.7,13.5,0.498,2.8,6.4,0.439,3.9,7.1,0.552,0.602,3.4,3.9,0.865,0.5,2.5,3,1.8,1.1,0.2,1.8,2.3,19.6
479,Norman,Powell,POR,SF,27,27,27,34.4,5.8,13,0.443,2,5.4,0.361,3.8,7.6,0.502,0.518,3.5,4,0.88,0.9,2.4,3.3,1.9,1.3,0.4,1.6,2.3,17
480,Taurean,Prince,BRK,PF,26,12,4,18.2,2.5,6.2,0.405,1.1,3.1,0.351,1.4,3.1,0.459,0.493,2,2.3,0.889,0.2,2.7,2.8,0.6,0.7,0.7,0.9,1.8,8.1
481,Taurean,Prince,CLE,PF,26,29,6,23.7,3.5,8.7,0.399,1.7,4.1,0.415,1.8,4.7,0.385,0.496,1.4,1.7,0.837,0.6,3.1,3.7,2.4,0.7,0.5,1.2,1.9,10.1
482,Payton,Pritchard,BOS,SG,23,66,4,19.2,2.8,6.3,0.44,1.5,3.8,0.411,1.2,2.6,0.482,0.562,0.6,0.7,0.889,0.5,1.9,2.4,1.8,0.6,0.1,0.8,1.6,7.7
483,Immanuel,Quickley,NYK,PG,21,64,3,19.4,3.6,9.1,0.395,1.8,4.7,0.389,1.7,4.3,0.401,0.497,2.4,2.7,0.891,0.4,1.8,2.1,2,0.5,0.2,0.9,1.8,11.4
484,Jahmi'us,Ramsey,SAC,SG,19,13,0,7.2,1.2,2.9,0.395,0.4,1.5,0.263,0.8,1.5,0.526,0.461,0.4,0.4,1,0.2,0.6,0.8,0.5,0.3,0.1,0.2,0.6,3.1
485,Chasson,Randle,ORL,PG,27,41,5,20.4,2.2,5.8,0.388,1.1,3.2,0.338,1.2,2.6,0.449,0.481,0.9,1.2,0.792,0.2,1.8,2,1.8,0.5,0.1,1.1,1.6,6.5
486,Julius,Randle,NYK,PF,26,71,71,37.6,8.5,18.6,0.456,2.3,5.5,0.411,6.2,13.1,0.474,0.516,4.9,6,0.811,1.2,9,10.2,6,0.9,0.3,3.4,3.2,24.1
487,Cam,Reddish,ATL,SF,21,26,21,28.8,3.7,10.1,0.365,1.3,4.8,0.262,2.4,5.3,0.46,0.428,2.6,3.2,0.817,0.8,3.2,4,1.3,1.3,0.3,1.3,2.6,11.2
488,J.J.,Redick,NOP,SG,36,31,0,18.6,2.8,6.9,0.407,1.6,4.5,0.364,1.2,2.4,0.486,0.526,1.5,1.5,0.957,0.1,1.6,1.7,1.3,0.3,0.1,0.8,1.2,8.7
489,J.J.,Redick,DAL,SG,36,13,0,11.3,1.5,4.1,0.358,1.2,2.9,0.395,0.3,1.2,0.267,0.5,0.3,0.4,0.8,0.1,0.8,0.9,0.8,0.2,0.1,0.8,1,4.4
490,Paul,Reed,PHI,PF,21,26,0,6.8,1.6,3,0.538,0,0.2,0,1.6,2.8,0.583,0.538,0.2,0.3,0.5,1.2,1.2,2.3,0.5,0.4,0.5,0.5,1.1,3.4
491,Naz,Reid,MIN,C,21,70,15,19.2,4.3,8.3,0.523,0.9,2.5,0.351,3.5,5.8,0.597,0.576,1.6,2.4,0.693,1.2,3.4,4.6,1,0.5,1.1,1,2.6,11.2
492,Cameron,Reynolds,SAS,SF,25,3,0,2,0.3,0.7,0.5,0,0,0,0.3,0.7,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0.7
493,Cameron,Reynolds,HOU,SF,25,2,0,17,2.5,8,0.313,1.5,6,0.25,1,2,0.5,0.406,0,0,0,1,1.5,2.5,1,0,0,0,1,6.5
494,Nick,Richards,CHO,PF,23,18,0,3.5,0.2,0.5,0.444,0,0.1,0,0.2,0.4,0.5,0.444,0.4,0.6,0.636,0.2,0.4,0.6,0.1,0,0,0.2,0.4,0.8
495,Josh,Richardson,DAL,SG,27,59,56,30.3,4.5,10.5,0.427,1.5,4.5,0.33,3,5.9,0.501,0.498,1.7,1.8,0.917,0.9,2.4,3.3,2.6,1,0.4,1.3,2.2,12.1
496,Grant,Riller,CHO,PG,23,7,0,3.9,1.1,1.7,0.667,0.3,0.6,0.5,0.9,1.1,0.75,0.75,0,0,0,0,0.1,0.1,0.4,0.1,0,0.1,0,2.6
497,Austin,Rivers,NYK,SG,28,21,2,21,2.8,6.4,0.43,1.3,3.7,0.364,1.4,2.8,0.517,0.533,0.5,0.7,0.714,0.2,2,2.2,2,0.6,0,1,1.5,7.3
498,Austin,Rivers,DEN,SG,28,15,5,26.9,3.1,7.3,0.418,1.8,4.8,0.375,1.3,2.5,0.5,0.541,0.8,1.1,0.706,0.2,2.1,2.3,2.6,1.2,0.1,0.9,2.1,8.7
499,Andre,Roberson,BRK,SG,29,5,0,12.6,0.4,2.8,0.143,0.2,1.6,0.125,0.2,1.2,0.167,0.179,0.2,0.4,0.5,1.4,1.6,3,0.8,0.6,0.2,0.4,0.8,1.2
500,Duncan,Robinson,MIA,SF,26,72,72,31.4,4.4,10,0.439,3.5,8.5,0.408,0.9,1.4,0.625,0.614,0.9,1,0.827,0.1,3.4,3.5,1.8,0.6,0.3,1.1,2.5,13.1
501,Glenn,Robinson III,SAC,SF,27,23,2,16,1.8,4.3,0.424,0.7,1.9,0.364,1.1,2.4,0.473,0.505,0.9,1,0.913,0.5,1.5,2,0.9,0.2,0.1,0.5,1,5.3
502,Jerome,Robinson,WAS,SG,23,17,6,17.9,1.6,5.6,0.295,0.6,2.5,0.262,1,3.1,0.321,0.353,0.9,1.2,0.8,0.2,2,2.2,1.5,0.7,0.4,1.1,1.8,4.9
503,Justin,Robinson,OKC,PG,23,9,0,9.8,0.8,2.3,0.333,0.4,1.6,0.286,0.3,0.8,0.429,0.429,0.3,0.6,0.6,0.1,0.7,0.8,1,0.3,0,0.2,1.1,2.3
504,Mitchell,Robinson,NYK,C,22,31,29,27.5,3.7,5.7,0.653,0,0,0,3.7,5.7,0.653,0.653,0.8,1.7,0.491,3.6,4.5,8.1,0.5,1.1,1.5,0.8,2.8,8.3
505,Isaiah,Roby,OKC,PF,22,61,34,23.4,3.4,7,0.483,0.5,1.8,0.294,2.9,5.2,0.547,0.52,1.4,1.9,0.744,1.5,4.1,5.6,1.8,0.9,0.6,1.9,2.7,8.7
506,Rajon,Rondo,ATL,PG,34,27,2,14.9,1.6,4.1,0.4,0.6,1.7,0.378,1,2.4,0.415,0.477,0,0.1,0.5,0.1,1.9,2,3.5,0.7,0.1,1.4,0.9,3.9
507,Rajon,Rondo,LAC,PG,34,18,1,20.4,2.8,5.8,0.486,1.1,2.4,0.432,1.8,3.4,0.525,0.576,0.8,0.8,1,0.8,2.3,3.1,5.8,1,0.1,2.2,1.6,7.6
508,Derrick,Rose,DET,PG,32,15,0,22.8,5.3,12.3,0.429,0.9,2.6,0.333,4.4,9.7,0.455,0.465,2.8,3.3,0.84,0.4,1.5,1.9,4.2,1.2,0.3,1.9,1.1,14.2
509,Derrick,Rose,NYK,PG,32,35,3,26.8,5.9,12.2,0.487,1.1,2.6,0.411,4.9,9.6,0.507,0.53,1.9,2.2,0.883,0.4,2.5,2.9,4.2,0.9,0.4,1.4,1.1,14.9
510,Terrence,Ross,ORL,SG,29,46,2,29.3,5.5,13.4,0.412,1.9,5.7,0.337,3.6,7.7,0.469,0.485,2.6,3,0.87,0.3,3.1,3.4,2.3,1,0.5,1.6,1.9,15.6
511,Terry,Rozier,CHO,SG,26,69,69,34.5,7.4,16.4,0.45,3.2,8.3,0.389,4.2,8.2,0.512,0.548,2.4,2.9,0.817,0.7,3.7,4.4,4.2,1.3,0.4,1.9,1.7,20.4
512,Ricky,Rubio,MIN,PG,30,68,51,26.1,2.8,7.3,0.388,1,3.1,0.308,1.9,4.2,0.447,0.454,1.9,2.2,0.867,0.4,2.9,3.3,6.4,1.4,0.1,1.6,2,8.6
513,D'Angelo,Russell,MIN,PG,24,42,26,28.5,6.7,15.5,0.431,2.9,7.4,0.387,3.8,8.1,0.471,0.523,2.7,3.5,0.765,0.4,2.3,2.6,5.8,1.1,0.4,2.7,1.6,19
514,Domantas,Sabonis,IND,PF,24,62,62,36,7.8,14.6,0.535,0.8,2.6,0.321,7,12,0.582,0.564,3.9,5.3,0.732,2.4,9.5,12,6.7,1.2,0.5,3.4,3.3,20.3
515,Luka,Šamanić,SAS,PF,21,33,4,9.3,1.4,3.2,0.448,0.4,1.3,0.279,1.1,1.9,0.565,0.505,0.5,0.9,0.552,0.5,1.6,2.1,0.5,0.2,0.2,0.6,1.3,3.7
516,JaKarr,Sampson,IND,PF,27,29,4,10.9,1.9,3.9,0.496,0.1,0.5,0.2,1.8,3.4,0.541,0.509,0.7,1,0.655,0.9,1.7,2.7,0.1,0.1,0.5,0.5,1.8,4.6
517,Dario,Šarić,PHO,C,26,50,4,17.4,3.1,6.8,0.447,0.9,2.7,0.348,2.1,4.1,0.512,0.516,1.7,2,0.848,0.9,2.9,3.8,1.3,0.6,0.1,1.1,1.9,8.7
518,Tomáš,Satoranský,CHI,SG,29,58,18,22.5,2.9,5.7,0.514,0.7,2,0.356,2.2,3.6,0.602,0.578,1.2,1.4,0.848,0.5,1.9,2.4,4.7,0.7,0.2,1.7,1.5,7.7
519,Dennis,Schröder,LAL,SG,27,61,61,32.1,5.4,12.5,0.437,1.2,3.5,0.335,4.3,9,0.476,0.484,3.4,4,0.848,0.5,3,3.5,5.8,1.1,0.2,2.7,2.6,15.4
520,Mike,Scott,PHI,PF,32,51,12,16.7,1.5,4.1,0.36,1,3,0.342,0.5,1.1,0.411,0.486,0.2,0.2,0.667,0.2,2.1,2.4,0.8,0.5,0.3,0.4,1.4,4.2
521,Jay,Scrubb,LAC,SG,20,4,1,21,3.5,9,0.389,0.5,2.3,0.222,3,6.8,0.444,0.417,1.3,1.3,1,0.5,3,3.5,0.3,1,0,1.8,1.3,8.8
